V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,Target
-3.7826009,2.744759572,4.580077669,3.091105581,2.002523039,-0.556754622,-1.529904251,-3.281974702,-0.153186779,0.500201917,-4.93589455,-0.525644118,-2.697194747,-2.986321926,-1.531085995,-5.579918316,3.085582438,1.857563718,2.905445604,0.622734554,-1.929397819,-0.906599709,-4.692162759,4.601847485,0.236026807,3.63963516,-3.597517127,1.202692979,-1.340973273,-2.15059116,0.583487903,-0.611859921,0.463130802,1.126535191,0.935902334,1.809435792,-0.476778689,4.122186978,2.042987318,-1.349836606,0
2.4042677,2.835751492,7.528855495,-0.326174962,-2.175639709,-4.517132817,2.040570304,1.503058698,1.069341052,-2.885510875,-5.38188994,7.852352527,1.657069231,-2.507650862,2.276822848,-2.730632555,5.389714387,-1.728136728,3.753059695,5.810419812,-3.241115056,-0.804387383,-4.291670812,-6.333290016,5.292008407,1.794391859,3.017670542,-0.246679999,-2.752998426,-6.77529589,-2.035059399,-15.04760068,-11.81519296,5.558939025,-2.820400138,4.425669899,3.537737414,-2.103747968,3.237342693,2.551022227,0
3.125485802,0.216731574,8.866527529,-6.108709131,-0.159871593,-0.783183231,0.437936012,-2.063522599,-2.686157024,4.013775482,-2.987492808,3.251539218,1.588427549,-0.94341433,1.160192413,-3.073975072,-5.58939371,1.05942128,1.301204244,-4.792362379,-4.627194183,-0.184816009,-5.96888787,-0.364157401,3.00069827,4.369070302,7.67098202,-3.46695917,-3.64386378,-5.801674632,8.874115588,-4.255066942,-1.682326745,0.341103876,2.371834936,10.0003663,-1.36496936,0.742962321,3.944722756,1.358673173,0
3.680491362,-2.482454577,0.932109287,0.492621509,-1.738384254,-2.315136422,0.074948806,5.25793893,0.462184869,-1.548066213,-2.101802846,-0.797421356,-1.842675859,1.963494413,4.121201987,3.655466607,4.586858987,-1.820942569,-1.479949424,5.821300421,1.318036421,-0.612471454,0.236407577,-2.7799872,3.58107041,-4.17404021,0.277707359,0.344604563,0.267255422,-0.433951139,2.156980682,-1.476074489,-4.622206902,-0.154873637,0.030998263,0.379268837,0.957006381,-8.267255902,-2.677226752,3.438058102,1
-1.584463542,1.709582752,0.969060273,-2.439722789,2.908506779,1.636107676,0.543120066,-2.479237445,-0.143309258,0.771705077,-1.145944935,-1.857404699,-0.544350159,0.131987695,0.869953329,0.598930105,-1.720127069,1.295585727,-3.845533534,-3.206271294,3.263191454,-2.033029017,-2.610780464,-0.995372969,0.580618939,3.105608175,2.110988355,-1.061606224,-1.621865462,-4.871927333,3.412306028,-2.027756393,-0.132642766,-0.914551037,-5.207276545,4.054218827,0.112097123,2.580863691,2.391702698,2.228005041,0
-3.070271091,-1.658932737,3.423493652,0.110360495,0.477746199,-2.302294708,-2.573470521,0.040836568,-0.1797521,0.750962133,-5.548024047,2.139126938,3.033654932,0.04536486,-5.222262621,-4.241550584,0.892960481,3.385799843,0.698162748,2.876288653,-4.744585406,1.474599518,0.418193896,2.228910658,0.218871027,1.082281493,-1.655319329,-0.939704245,-3.352819536,-0.789541476,0.922701283,2.246209787,-1.35170776,-0.044625075,2.160813701,5.020164261,1.013088902,-2.797513012,2.392789135,-1.982629208,0
3.759232091,1.398959996,6.223338118,-1.308316038,-1.224158628,0.397308323,-1.468504132,-5.551565614,2.454064704,1.467346373,-1.315879681,-2.711061702,3.449500369,-1.463562377,-3.43237463,-8.420711555,-4.721317198,0.814507287,1.22519568,-2.829935034,-7.765705587,1.212175839,-5.752184009,-1.632583754,1.610787887,4.96860953,4.578710206,-2.678969993,-2.343975433,-2.707141845,2.275565806,-3.224561261,1.188163128,-1.632940534,4.204311412,2.147695897,-2.317534975,0.9066127,1.720687315,-2.178694788,0
4.946654902,2.910809692,5.495906612,8.459529765,-3.866708012,-3.221981003,-3.336225503,-4.567621042,8.057008761,-2.86261321,-4.092704148,-4.94780404,5.124271644,-2.273185922,-7.616896069,-13.9989458,2.755679574,-1.867111368,5.738673646,5.928674522,-13.34168068,3.449009154,-3.670744722,-1.557638216,1.753556273,4.194910387,-2.098196862,-0.069283219,-2.950050817,0.242073321,-6.408900273,-1.907238363,-1.981748957,-0.524607471,8.395680907,-7.122555554,-2.369075262,-3.535837762,-1.827450865,-7.30406117,0
0.78223043,-0.967007575,0.085222335,0.686368133,-1.149246968,0.909345123,0.675694055,-0.465352889,-0.433149093,1.461427464,1.863375007,-2.221629591,-2.972938429,0.268781998,3.827312855,1.685109558,-0.319304755,-2.21358833,1.5059971,0.55026298,2.893106775,-1.80404594,-3.388774582,-1.189799647,0.946659492,-2.394663181,1.933420994,1.440081754,1.456028947,-0.172813012,0.255915744,-2.402147012,0.061665587,2.414064206,-0.27142422,-0.970174036,-0.922600016,1.238174473,-0.514608623,-0.024408693,1
-4.354973916,1.714465052,6.41070557,1.413575851,2.339446103,0.03123018,-2.39827912,-4.834437256,-1.664508224,3.016439953,-5.687090242,-0.57131661,-2.811458314,-3.168248257,-2.478923643,-7.515280644,0.47306269,3.54336456,3.656678297,-1.636642518,-3.668365252,-0.339957847,-6.034172833,7.134065799,-0.043586734,4.288592027,-2.249021081,0.587017652,-2.28391308,-2.266439039,3.373974533,1.397346205,2.570549787,0.705141214,3.168739319,4.83453936,-1.527255322,5.641201815,3.251292223,-2.238598497,0
1.222634047,0.39676955,4.93565324,-3.61532485,0.157904587,1.413806385,-0.878694087,-4.595883185,-0.093513172,2.007143618,-1.723306171,-0.817801163,0.319567582,-1.49262402,-0.989002118,-5.757666658,-3.245055752,2.866629498,-0.175567158,-3.083846604,-3.690091451,0.421193785,-5.23831569,-0.279492933,1.747316397,2.754222664,4.202847601,-1.674244738,-1.500280337,-3.088141504,3.062918672,-4.354399771,0.790139321,-0.886989704,1.05549703,4.899500391,-0.660905886,2.84327625,2.748424219,0.764711453,0
-2.826262493,4.82435184,-1.831409382,0.288644238,2.850958574,0.26986235,0.318274212,-0.932119012,0.185274858,-3.675408915,-0.573070817,4.234085538,1.269043542,-3.006830896,-4.072606928,-2.39214674,2.264931535,3.008184755,-0.932352688,-2.924056537,-1.82518618,1.795975809,4.473273856,3.30564531,-2.875643758,4.825649948,-5.605045729,-0.53615382,0.66665955,1.374645022,-3.529425852,1.297545868,1.697244629,-2.856960822,-1.358458226,-2.238842418,1.696251851,4.284776379,0.545663085,0.922840378,0
4.268450179,2.722269789,5.095942665,2.745342195,-4.264918088,1.215496758,-1.835703508,-8.391957642,3.719351486,0.261571657,2.197123293,-1.900165261,2.20145342,-4.89001371,-5.062193014,-13.99623457,-3.292671468,-0.00913577,8.008879978,-1.899968792,-11.99648517,3.263160281,-6.485612077,0.123223601,-0.212766569,3.653825484,1.58504072,-0.103722298,1.525132681,3.240351584,-6.088303494,-5.513465829,4.145045682,0.544695797,9.722700396,-5.949127214,-2.953536761,6.250953379,0.083719843,-6.016581388,0
-5.317941893,1.759141777,1.109139316,1.867947085,4.968038417,-1.95378848,-3.675628236,0.182007945,-0.87630536,-0.412392656,-7.743193333,1.225197133,2.010930591,-0.883658636,-8.700098591,-5.256924537,2.365295869,6.30241362,-1.751571566,-1.563190736,-5.847237497,3.430688875,5.858306451,10.94265648,-3.184061733,5.80938452,-8.642479852,-1.44984372,-4.291442199,0.994192114,3.529232642,13.86777525,3.802882485,-6.115116382,3.681908034,3.188079786,-0.385163719,-1.021526949,0.622396016,-2.001667637,0
-0.960040471,-4.121546987,6.747370721,-2.768506306,-3.147884905,-1.5952971,-1.742566538,-1.648040882,-0.626213605,3.297999781,-1.678923861,2.633375102,4.788642169,0.260380744,-2.987145704,-3.67307533,-4.519732175,0.698943251,3.373817721,2.638174545,-5.073853397,-0.554377014,-5.73541962,-4.262056573,1.8333052,-0.57707814,5.491838274,-1.96058303,-1.703179429,-1.338957777,1.262619963,-5.795034793,-1.897051646,4.08255491,3.233724905,7.265438728,0.523690755,-2.404868377,4.371791224,-2.92025412,0
-4.607330315,0.762285816,3.175357507,5.56647566,1.165485334,-3.42351107,-1.711556619,0.158019024,0.461685866,0.055578497,-7.907743146,1.123333263,-1.489586768,-1.022761479,-2.120652464,-4.241220246,6.673565987,1.001187623,3.832604201,6.201310292,-1.627440395,-0.008038115,-1.213479623,4.343565686,1.026697941,0.495918019,-4.797518857,2.634014643,-4.08289696,-2.923775757,-1.616871617,0.850706294,-4.672387404,3.533553426,0.009954589,2.024840987,0.904185807,-0.269135892,1.724970865,-2.917544538,0
5.927199908,-6.9120514,5.960828341,-11.96121264,-4.750793047,-1.232594226,1.012769616,4.47652305,-4.397685281,3.465837496,3.625570663,7.443173264,6.573400527,2.636265844,2.060047211,5.37074023,-9.932180851,-0.402041341,-1.098087182,-2.338425039,-3.685344178,-0.074737845,-1.717857235,-8.432199046,2.92058562,-2.615158368,11.8163666,-6.16174992,1.034220976,0.530137876,8.539999855,-5.835870985,-1.400207735,0.296588402,4.08374172,10.86814482,0.950820987,-8.307200874,2.456962693,3.71691705,0
-0.048780777,4.346802408,-1.054957201,-0.480488668,3.135712418,-0.889553986,1.449732194,4.490762012,-3.678669936,-2.925818757,-0.042134655,5.814651961,-2.922052453,-2.569871538,1.403801039,3.798181193,3.332999641,0.917004671,-0.440351652,-4.681693714,0.130509642,1.10015901,5.96802417,7.389002677,-2.534323914,3.751217924,-6.918824827,-0.783994885,2.639313162,3.538109495,3.415687313,7.059488882,3.31945158,-4.694212844,2.144001395,-1.842970271,0.092737792,1.192893232,-2.682652259,4.08465029,0
-0.992723283,1.888914028,0.175103922,-1.059829662,0.077983803,-0.152461322,1.085479296,-0.080162575,-0.541102722,-2.079651164,-0.259349947,4.813155536,-0.37921065,-2.230869728,0.165839292,-1.047954004,2.49672737,1.336328287,1.011322595,0.356288587,-0.262414335,0.480366088,0.594781497,-0.641387851,0.169838363,0.444000966,-1.024905326,0.489395799,1.031037394,-0.150669481,-3.411270679,-5.509021705,-2.188845189,1.310257978,-1.924845004,0.075264723,2.401383082,2.841551781,1.285134671,1.917786353,0
0.65866998,-0.712341614,2.326978327,1.607481654,-0.596351933,-2.084531812,-1.557642666,1.019326341,1.161798504,-0.4394249,-3.13309462,-0.448803194,1.77645929,0.399046125,-2.352190027,-2.298289336,1.420836311,0.265873653,0.513991183,2.877002497,-3.65640783,0.920109334,0.132138689,0.451550144,0.872967189,0.555901442,-1.227031471,-0.651481551,-1.707996571,-0.05492484,0.856895135,1.937040054,-1.223963591,-0.830732108,2.703689604,0.775088363,-0.211464251,-4.251601386,-0.419198032,-1.219126485,0
4.930521726,3.437924203,1.942155055,-0.060974199,-1.34550048,-1.028646697,1.727885678,-0.315549059,-0.345665684,0.128702683,2.284104912,3.370340473,2.151125724,-1.8337879,-0.124872765,-1.807008376,-3.236186206,-2.778399659,4.125530705,-4.971794085,-5.31848264,2.051714395,1.018583528,1.519680104,-0.891647657,4.223194032,1.710713668,-1.514733625,-0.365937165,0.747653596,1.028244133,1.250877929,0.989167262,-0.722725849,5.19150566,-2.614126661,-2.442893129,2.091707999,-1.124826389,-1.923990032,1
0.538180834,-6.024315439,-2.760852749,-4.718633247,-3.2596249,-2.516092359,0.518563498,5.730498938,-2.136424907,-0.579939346,-1.618822465,9.475975972,2.720799156,2.048437517,-0.537355355,1.604404699,2.8760705,3.295464042,0.471499878,6.104068918,-1.604541043,4.239700483,7.586998916,-2.307158903,1.757802937,-8.387939368,2.347905654,0.709159966,-1.529045098,1.72857965,-4.618948002,-3.890214421,-7.621409972,2.943352801,-0.748699503,4.154682956,5.170497679,-5.18635401,1.094629405,1.979320522,0
-5.71801966,-2.781893444,1.531278395,0.791224523,0.390891786,-1.222898124,-3.682733987,-2.056098507,0.851801264,1.319155522,-4.112560646,0.557343816,5.251954903,0.558266943,-8.632184793,-5.568424842,-1.245843475,4.226841515,0.493663651,2.961186219,-4.943844329,1.623265331,0.800676523,1.587032555,-1.625439213,0.760249536,-2.080835256,-0.849546698,-3.139778246,0.745151966,-1.980130579,3.508468759,0.908558335,0.353638259,1.948415436,3.988377592,1.032462029,-1.523615078,3.318060233,-4.777974641,0
-3.934337635,5.636553443,3.635456951,3.433535485,4.826699927,-2.779705887,-1.687905313,0.98310774,-1.722013501,-1.083016819,-4.610083222,2.903448072,2.057433482,-2.722148479,-6.21842803,-2.041231522,0.579648117,1.382508685,1.1730123,-4.85077118,-5.413714144,0.775321075,3.281772422,10.1735381,-4.243736947,10.29226236,-9.121445184,-2.564956146,-1.785105806,1.488961327,5.755428338,13.31090592,5.660734229,-5.276684087,5.488446832,0.665157279,-2.332083647,0.496279512,-0.197538532,-2.400271429,0
-3.133951096,-2.759050336,2.014844988,-1.626736109,1.079523264,-1.624062538,-2.972993767,2.710438672,-1.336608109,-0.042485848,-2.45933119,1.464532051,4.095089411,1.086806535,-5.49871373,0.648661193,-1.433573029,3.14113101,-2.593473092,0.791445795,-3.367509482,0.456693108,2.459307027,1.868270472,-1.604219143,1.47044551,-3.336816142,-3.125032614,-0.026704521,3.143469351,4.186833436,7.204774379,3.498316989,-3.808565195,3.562434605,4.416223676,0.556272422,-6.276974985,0.569815902,-0.156436001,0
2.015719464,-3.361377526,6.368636134,0.946435277,-4.654226398,-3.198436424,-2.890270513,-0.524524431,1.34050854,1.183093928,-2.750091626,2.079010207,5.018605818,-0.572788084,-5.145175984,-7.438776439,-1.221696787,0.403052468,5.693734268,4.973777709,-10.34895035,2.523422725,-2.85629868,-1.515895562,1.651849621,-0.807904707,1.760904654,-1.273549639,-1.514158468,2.108139135,-1.418580934,-2.089801404,-1.520312601,1.991738613,8.647003855,1.990424798,-0.343373053,-4.986923436,1.062776561,-4.661114825,0
-1.52439515,4.422396169,4.353867607,-0.420875392,4.428722283,-0.876520768,-2.361022328,0.565754398,-1.389702474,-2.155252834,-3.230619198,0.979652974,1.592237243,-2.762077068,-5.460096475,-2.23338212,-0.445526752,3.531603859,-2.783968783,-5.804857237,-5.790389771,0.714414746,1.703350702,7.432991311,-2.886261619,9.572338625,-7.475148012,-4.349199237,0.856060884,2.67166615,7.66587943,10.42787275,7.765573641,-8.85346592,5.575956151,1.722866683,-1.699993564,-1.563940727,-0.91079946,1.758616147,0
-2.836304374,7.804844063,-3.723472252,1.578749167,6.365796444,0.564344488,1.238227384,3.194417963,-2.992007112,-4.83914797,0.608672398,3.65425767,-3.914677674,-3.678703501,-0.335532371,4.137809542,4.336808701,1.770783963,-2.82091108,-7.557561251,2.083692725,0.501983471,7.790502648,10.45765026,-5.281832092,7.344104801,-11.93935333,-0.695953125,3.914842957,4.656759853,2.765421122,11.57304749,7.399181172,-7.839418659,0.365361148,-5.18334578,-0.403527168,4.256291304,-3.58321552,4.324211561,0
3.962533624,0.506077826,5.183702715,-1.345483862,-2.316718441,0.184561054,-1.231787315,-4.312267607,0.466971647,2.104029842,-0.181118808,0.367027805,2.116349688,-2.255417863,-2.985461838,-8.478204628,-4.258096581,1.171251714,4.323854083,-3.208178073,-9.053724259,2.925075371,-3.533713943,1.575055943,0.59330887,2.861969665,3.424560105,-1.604436456,-1.066679813,0.639500567,0.973592844,-1.273469685,2.329850237,-0.8540889,7.518848554,0.791341861,-2.386044692,2.394204953,0.820403855,-2.903826533,0
-5.533517934,2.444528239,1.164010964,0.674999483,3.484729981,1.426624702,-3.086953214,-3.793265463,0.325388801,-0.539573584,-0.272115731,-1.733641928,3.460673735,-2.020333625,-8.29063842,-4.084549814,-3.438099572,3.809951172,-1.918291149,-4.766771228,-3.872967175,0.016892639,0.088191243,4.495255735,-4.639988748,7.257233527,-5.834337899,-2.776209026,1.176723255,3.323236988,1.390121252,7.73201894,9.077128231,-5.226505944,2.979170559,0.086633249,-1.265432055,2.645250201,1.356547701,-2.538743748,0
-3.819255623,-0.820750119,3.046086492,0.190725227,0.332543349,-1.559646775,-2.264297196,-0.613892966,-0.847048486,1.377378944,-1.36671992,2.416198008,5.265174561,-0.375255313,-6.625270068,-2.43884079,-3.645860919,1.438032293,1.858235079,-0.845134587,-5.078959142,0.479789099,0.276137131,2.090786825,-2.603592069,3.570766547,-1.899175933,-2.336384881,-1.105311711,2.060189909,1.434261767,5.096643019,3.391893509,-0.453025696,4.433811815,3.066995144,-0.616021257,-1.129828776,2.256715959,-4.208955614,0
-3.318459068,1.188915993,1.423389963,6.552110575,-0.525105933,-0.833990651,-2.888867067,-4.116961201,2.224270166,-0.257935355,-4.052759931,-1.374781427,-1.227041235,-2.927388851,-5.167261126,-9.912249347,4.555606935,2.201481248,5.924385393,4.057835538,-5.753376118,2.355247895,-1.597506178,5.476800965,-0.923926632,0.39974131,-5.617961505,3.1505199,-1.18155889,1.967949274,-6.5578983,1.110207798,0.742678102,1.945772878,4.482483035,-3.775032185,-0.438133755,3.967083777,0.362775125,-5.548813034,0
-2.926113184,-1.63701611,-3.144512722,0.153558821,-0.028843367,1.555099998,-1.012088907,-0.694944358,-0.603417254,-0.236250865,1.21855301,0.192157318,-1.460302466,-0.518829691,-1.486266165,-0.957831189,1.210175292,2.640666514,0.197648767,0.91446786,0.752717922,1.042926069,1.820129709,2.018288523,-1.653248343,-3.006275574,-2.717619904,1.583085409,2.226863698,3.81458381,-3.928661328,1.017164347,2.56719733,0.035204105,0.280776616,-1.817120327,1.180247517,2.330088582,-0.175108398,-0.333430815,0
0.238708035,2.505758336,-4.489614877,7.669821683,-0.721616697,-0.428703574,-1.280314149,-0.362353041,4.407153533,-4.541724184,0.465387887,-3.214686463,-0.559327052,-1.406859843,-3.468667428,-4.081046189,6.039551258,-0.764958357,1.805548445,4.041803446,-2.644434101,2.439245136,3.975789451,2.278910679,-1.961167378,-0.522092281,-7.787350581,2.70454361,1.929483894,5.020539472,-8.729101541,3.522600662,1.433313925,-1.674550271,2.559514439,-11.01997477,-0.189683552,-0.067935696,-4.253056083,-3.038447271,0
5.005817576,-0.556564228,4.509171224,1.455488009,-5.245808451,-1.851094179,-1.346880038,-2.196227134,1.970324029,0.673080938,1.321082388,1.914006917,4.989523301,-1.866363678,-4.496645796,-8.16634821,-3.392759879,-1.535411974,7.328933393,0.730193493,-11.41120835,3.605879958,-1.883751921,-0.992201466,0.179982462,1.032067329,2.418627066,-1.233480748,-0.044771648,3.675437545,-3.28031445,-1.742435951,0.877014881,1.130774592,10.27382144,-3.003468349,-2.043164888,-1.021473065,-0.545518798,-5.687739703,0
-2.715818701,-4.150731755,-1.906948465,-0.560255948,-0.274433699,-1.556437132,-1.243235379,4.804084253,-2.044013316,-0.135550649,-1.102021947,2.757315532,0.603129122,1.836412706,-1.214325267,3.680652798,1.948254126,1.654464286,-0.918322399,3.741732809,0.851465451,0.670824603,4.497365998,1.481171804,-0.836186751,-4.164773849,-2.983700794,0.155587943,0.751255322,3.647100012,0.217821952,4.685579185,-0.031059413,-0.227885023,1.113897285,1.80996734,1.836303429,-5.14740272,-0.637526862,0.531555373,0
-3.829150335,-4.302588228,-2.654707856,-0.886336956,0.251881706,-0.051983977,-1.888328469,2.504593841,-1.550489522,0.781167146,0.320935282,0.490577968,1.597644219,2.049056171,-2.966427253,2.75117751,-0.832131357,2.265889382,-1.834074843,1.743901568,0.915786587,0.427104926,3.746419121,1.452125228,-2.090776811,-3.17339896,-2.482146472,-0.360852803,0.990131945,4.122549893,0.163782165,6.093719687,2.860010285,-1.057883521,1.073453344,1.54204198,1.004587912,-3.435992845,-0.06186524,-0.812641617,0
7.505570767,0.764353763,15.46651349,-4.210107342,-3.715313073,-4.009673453,-0.146208382,-3.498874213,0.591984782,4.293105968,-5.055743161,3.36021556,7.06412006,-1.239968905,-1.343557189,-8.531707148,-7.552581153,-2.233725481,5.522069806,-1.93894542,-12.26472638,0.30931072,-10.50962771,-5.243744221,5.638286226,7.277805321,11.91081014,-5.293391309,-6.83285493,-8.768181705,8.696656903,-9.250283374,-5.931466602,2.722565646,6.647955131,10.78976457,-2.729692135,-3.235473868,5.016810747,-2.642512453,0
-1.32891472,-1.252770517,4.377739828,-2.123717822,-1.164211888,-1.966421005,-0.927297655,0.859564645,-0.224566908,-0.100243582,-0.493913195,3.673020865,5.918060639,0.035266162,-3.6946476,-0.012672326,-3.181078462,-0.004653685,0.333025033,1.071945249,-3.571077589,-0.995464162,-1.676675743,-4.123823443,-0.026090983,2.37073788,1.462669702,-3.224692144,-0.092785146,0.122137215,1.445969597,-2.444804119,-0.434725593,0.725600341,1.603804014,4.452921888,1.061868475,-3.954267137,2.63269247,-0.939305152,0
-3.550025266,-3.638675906,2.255509996,-0.945281573,-1.586384278,-1.602818155,-1.806802509,-0.71688149,0.750421961,0.753021166,-3.394681782,2.62327899,4.053236731,0.778652433,-4.153058741,-3.314716855,0.279667106,2.531076972,0.93816518,5.637499369,-2.444289676,0.389728278,-1.327512509,-3.578187296,1.286408534,-2.338019199,1.736752328,-0.092826966,-2.477111346,-1.530868899,-3.320770165,-5.149195012,-4.278651829,3.756432017,-1.207103376,5.149780524,2.864647747,-2.390107245,3.919178968,-2.050988647,0
3.097752587,1.002827496,-0.072267066,-3.272056929,1.219581148,0.317945621,1.072797828,0.605397979,-0.584318618,0.284121688,-0.262556206,0.431858901,0.664848696,0.801307927,1.038321163,1.10828946,-1.985652344,0.596087592,-2.984598827,-3.884157158,-0.244638695,1.07566384,2.025002437,0.409932129,0.629583071,1.940154299,2.59546766,-1.818680997,-1.878925257,-2.370301547,4.151552516,1.669255819,-0.488836251,-3.016650071,-0.944419289,2.175535234,-0.58371604,-0.712129281,-0.288779283,2.387568724,0
-3.028014407,-0.048497518,1.52127636,-0.020273557,0.530031899,-0.26969465,-0.976507256,-2.139570499,-0.284161806,0.630284035,-3.21126039,2.030438967,0.05175928,-1.274888453,-2.431005583,-4.380568981,1.413211272,2.990693146,1.606463587,1.304947218,-1.884674487,0.972980895,-0.896455585,1.799967021,0.202271616,0.220812229,-0.67478036,0.872798368,-1.873110051,-1.381259621,-2.066299954,-2.185174003,-1.528424587,1.763341821,-0.522506762,2.73768404,1.322148047,2.761236929,2.630514158,-1.090261155,0
0.099315589,0.813169245,-0.828723399,-5.409235869,1.833745334,1.343949223,-0.66641865,0.576969345,-0.27514768,-3.61391716,-0.317075017,3.002710948,1.773409475,-1.210143557,-3.005118855,-1.041014857,0.625316236,5.681970417,-5.969244304,-2.394500978,-2.083918338,2.097752221,3.876571878,-0.356466882,-0.449528338,1.889369828,-1.968208949,-2.881167397,1.934238121,1.889692591,0.365648442,-0.909285834,2.009634676,-6.207718282,-1.326603986,1.984858416,2.879469052,-1.260870681,0.199267221,5.650386362,0
2.27030462,-3.689793708,11.4726678,-2.098858854,-5.847190939,-2.068494121,-2.999151896,-4.352696776,0.84533343,3.730575065,-1.265346634,1.962769579,6.839673045,-1.611723589,-5.2460606,-9.678594005,-6.839295241,0.035253556,7.183888269,2.318069111,-12.12547876,0.57660107,-9.853650841,-5.135206612,2.567857194,1.528870052,7.117415399,-3.229614024,-1.082625727,0.14376716,1.002832349,-8.124383018,-0.145627752,3.893101694,9.614828482,6.12545725,-1.269265101,-2.536109296,4.2643615,-5.443718823,0
-5.752651218,0.338580763,3.559470865,4.870099511,1.642054172,-3.923515628,-1.889380282,1.757300789,-2.330024324,2.362133285,-4.828780643,2.938867933,1.648566194,-0.421798475,-4.323595914,-0.672777563,0.568310303,-0.703845622,5.232262312,1.164566217,-3.055857477,-0.392836327,0.809941995,7.442326984,-2.701960456,3.513951992,-5.565132756,0.166814729,-3.10443401,0.752671,3.058154635,9.903020036,1.399732695,1.978309827,4.992817817,2.620156764,-1.710551326,-0.820122424,1.403783287,-5.916590084,0
-2.687156831,-1.905608801,0.082015808,-1.952757351,0.782715341,-0.526370963,-2.084191569,1.531663314,-1.486217737,-0.158699592,-0.617279063,2.522137776,3.362275746,0.232641666,-5.106620303,-0.219267466,-1.716834745,3.383612032,-1.515835427,-0.797025228,-3.247769466,1.525317881,3.578080819,2.516586762,-2.342831336,0.942296395,-2.980499397,-2.232031085,0.653405268,3.963564871,1.527856276,6.017576836,3.909068771,-3.262047185,3.277133156,2.358854701,0.68844759,-2.769055498,0.443331906,-0.401012928,0
4.356198557,2.985268386,3.996014296,-0.698775888,-0.047843241,0.307579648,-0.222482882,-3.350669969,2.014981581,-0.985877989,-2.891805766,-1.442163497,-1.073856588,-2.233992237,0.133822401,-6.877599825,1.336069459,1.615716196,0.033339001,-1.258803808,-4.741785964,1.695429298,-3.312560621,0.199432203,2.791524747,3.135671241,1.804964205,-0.633198845,-1.702106252,-3.30021285,0.917753205,-4.675293714,-1.670615177,-2.160043109,1.201553906,0.430755899,-0.618952241,1.52609155,0.064504605,1.795985412,0
-0.136300122,-3.033436409,3.613662874,-5.661626034,-1.265470827,0.920193529,-2.341196638,-2.512635457,1.773578375,-1.001673676,-1.654749206,0.254653424,4.559600604,0.007087167,-4.315418665,-4.826562389,-1.996005964,5.126994215,-4.198843371,2.261401921,-4.09127948,0.589316207,-3.219309557,-6.603307217,2.408074416,-0.319194194,3.740557958,-3.09582964,0.101461838,-1.019442059,-0.641698148,-8.344241874,-1.053059346,-1.734779369,-1.19955873,6.016047272,3.065454244,-3.478818117,3.336406165,2.710067205,0
3.104552452,1.907671178,5.841553774,-2.276222826,-0.217985647,0.221365265,-0.226696394,-3.958242535,0.718702961,1.197263663,-2.459756228,-0.380964257,0.562772361,-1.802048131,-0.309681246,-6.113754712,-2.101998822,1.245482319,0.868714765,-2.581619968,-4.755698124,0.638314118,-5.179767471,-0.615606123,2.481418534,3.887256262,4.225857863,-1.647599115,-2.382586838,-4.226632039,3.042961839,-4.979875792,-1.13174344,-0.61730883,1.501311928,3.746218472,-1.068698706,2.022344448,2.053069586,0.544192746,0
-0.218296222,-6.511430795,2.661107387,-3.850465333,-2.822973904,-2.287967519,-1.548578489,4.053705675,-0.646952003,1.121414323,-0.171492793,2.162609758,6.181829086,3.460865518,-2.165206125,3.72405748,-3.566086513,-0.091296688,-1.938904076,4.542149313,-1.493393815,-1.004921843,-0.221773472,-6.661263937,1.404900574,-3.274257428,3.887871414,-3.19326014,-0.196293677,1.019248296,2.855724427,-1.274252919,-1.95587936,0.969038107,1.305762134,6.375664256,1.744379943,-9.917930179,1.641124172,0.04506666,0
-4.494840442,-1.089885227,4.02819676,4.482584885,-1.155984412,-1.002673215,-3.677412003,-3.985171219,1.596145013,1.62150432,-2.329973446,-1.988264903,2.733242561,-1.446178874,-6.701996993,-7.342677799,-0.983561939,0.958705321,4.946845984,3.138081275,-5.845129581,-0.034970252,-4.433756976,1.811500517,-1.478637494,1.688614577,-2.822477354,0.366635952,-0.609659851,2.177426465,-2.803594611,1.595921628,3.049240519,2.229121323,5.460122468,-0.08551161,-1.204768613,0.883388221,2.058242036,-6.802311789,0
4.625233796,5.692243524,3.037952644,-0.092383446,0.148154907,3.028637903,0.126287895,-8.411992334,2.516119198,0.138201454,0.896841726,-3.254090848,-1.285430404,-4.308393544,-1.252376977,-10.55651029,-2.644634544,1.376848645,2.301551906,-6.865977496,-6.363570293,2.399406263,-4.865673988,2.257504682,0.353179006,6.100967023,2.346071764,-0.40523362,-0.40906803,-1.815075912,-1.12801316,-3.980472093,3.39248408,-2.635188327,3.211344691,-3.383711246,-2.939855217,8.929309944,0.190324039,-1.027416171,0
